File,URL
0849_onlyyou,http://www.youtube.com/watch?v=7Um8Q-5UL0E
0850_onlyyoucanlovemethisway,http://www.youtube.com/watch?v=-YxBy3-HdhM
0851_openurmind,http://www.youtube.com/watch?v=PMeVfI86hfk
0852_oursong,http://www.youtube.com/watch?v=Jb2stN7kH28
0853_outonthetown,http://www.youtube.com/watch?v=SqjEE34upvM
0854_overmyheadcablecar,http://www.youtube.com/watch?v=fFRkpvvop3I
0855_overyou,http://www.youtube.com/watch?v=m02-RHN_hQE
0856_paperbackhead,http://www.youtube.com/watch?v=1yIUFPwQWsk
0857_paralyzer,http://www.youtube.com/watch?v=BJk6gZuPKRE
0858_peoplearepeople,http://www.youtube.com/watch?v=MzGnX-MbYE4
0859_picturesofyou,http://www.youtube.com/watch?v=mgX7zmsrzBE
0860_pieceofme,http://www.youtube.com/watch?v=u4FF6MpcsRw
0861_pingmebaby,http://www.youtube.com/watch?v=12QpZP0qtOg
0862_pleasedontleaveme,http://www.youtube.com/watch?v=Eu5F1LXMHNw
0863_pleasedontleavemedigi,https://www.youtube.com/watch?v=1_9SjxZsD0w
0864_pleasedontleavememain,http://www.youtube.com/watch?v=eocCPDxKq1o
0865_pocketfulofsunshine,http://www.youtube.com/watch?v=gte3BoXKwP0
0866_pokerfacedave,http://www.youtube.com/watch?v=wjsyT6v5TyI
0867_pokerfacedos,http://www.youtube.com/watch?v=bESGLojNYSo
0868_puton,http://www.youtube.com/watch?v=1aEImx74gLA
0869_raiseyourweapon,http://www.youtube.com/watch?v=YnwfTHpnGLY
0870_ratedr,http://www.youtube.com/watch?v=mV_hcVYefoY
0872_readyfortheweekend,http://www.youtube.com/watch?v=XO4msvIA7cw
0873_readyornot,http://www.youtube.com/watch?v=dPKG1-3LXBs
0874_realize,http://www.youtube.com/watch?v=GlZxZ2n2zpw
0875_redbelt,http://www.youtube.com/watch?v=V3qm0hg41XU
0876_rehab,http://www.youtube.com/watch?v=rJYcmq__nDM
0877_releasemenow,http://www.youtube.com/watch?v=7vevOMWY6MY
0878_replay,http://www.youtube.com/watch?v=COMaG7pObgE
0879_ridinsoloian,http://www.youtube.com/watch?v=H6kshXga2TU
0880_righthere,http://www.youtube.com/watch?v=v5UvS_Lc5Aw
0881_rightround,http://www.youtube.com/watch?v=CcCw1ggftuQ
0882_rightroundbenny,http://www.youtube.com/watch?v=qaTc1u50zG8
0883_rocksatmywindow,http://www.youtube.com/watch?v=JAtSVGgTPuQ
0884_rockstar,http://www.youtube.com/watch?v=DmeUuoxyt_E
0886_rudeboy,http://www.youtube.com/watch?v=e82VE8UtW8A
0888_russianroulettejump,http://www.youtube.com/watch?v=MHysRajI7pY
0889_samelove,http://www.youtube.com/watch?v=hlVBg7_08n0
0890_samemistakes,http://www.youtube.com/watch?v=JhMc9pBtFAE
0891_savetheworld,http://www.youtube.com/watch?v=-bt94yKsKHQ
0892_saveyoutonight,http://www.youtube.com/watch?v=qBeKZcVLvAo
0893_say,http://www.youtube.com/watch?v=phaIklEphSM
0894_sayheyiloveyou,http://www.youtube.com/watch?v=A0fYKguHFcQ
0895_scarymonsters,http://www.youtube.com/watch?v=wvcD4wJ9vZ0
0897_sentimentaltune,http://www.youtube.com/watch?v=YIQro9PD1y4
0898_sexyback,http://www.youtube.com/watch?v=3gOHvDP_vCs
0899_sexycani,http://www.youtube.com/watch?v=YeVOnHce37Y
0900_sexychickakon,http://www.youtube.com/watch?v=N9hazmsUxrM
0901_sexydj,http://www.youtube.com/watch?v=wArQoJHap3w
0902_shakeitradiomix,http://www.youtube.com/watch?v=_wjFahULCK8
0903_shakethatbubblenow,http://www.youtube.com/watch?v=aL4S0IBngFs
0904_shewolf,http://www.youtube.com/watch?v=booKP974B0k
0905_shocktoyoursystem,http://www.youtube.com/watch?v=p4VzGgjXnI4
0906_shutupanddrive,http://www.youtube.com/watch?v=up7pvPqNkuU
0907_skyscraper,http://www.youtube.com/watch?v=r_8ydghbGSg
0908_sober,http://www.youtube.com/watch?v=z4VBz8boags
0909_sofineed,http://www.youtube.com/watch?v=gDndZn0YPdI
0910_solo,http://www.youtube.com/watch?v=140ImixpY7M
0911_someday,http://www.youtube.com/watch?v=7PRtBDpm6zY
0912_somenights,http://www.youtube.com/watch?v=qQkBeOisNM0
0913_somuchlove,https://www.youtube.com/watch?v=LVXK9vDIKDY (needs to be 1.6% sped-up)
0914_soobviousnow,http://www.youtube.com/watch?v=H6YwOARUqJ8
0915_sosletthemusicplay,http://www.youtube.com/watch?v=jWE0vdJeNbU
0916_sowhat,http://www.youtube.com/watch?v=FJfFZqTlWrQ
0917_spacemanties,http://www.youtube.com/watch?v=XKQjHKp_cwM
0918_starstrukk,http://www.youtube.com/watch?v=dvf--10EYXw
0919_stereolove,http://www.youtube.com/watch?v=p-Z3YrHJ1sU
0920_stopandstare,http://www.youtube.com/watch?v=HtNS1afUOnE
0921_stronger,http://www.youtube.com/watch?v=PsO6ZnUZI0g
0922_suffocate,http://www.youtube.com/watch?v=PbhGPHWlut0
0923_sunandmoon,http://www.youtube.com/watch?v=9pDGrx7p-Ow
0924_sunisup,http://www.youtube.com/watch?v=ACGL9XsTeFo
0925_sweetdisposition,http://www.youtube.com/watch?v=jxKjOOR9sPU
0926_sweetthing,http://www.youtube.com/watch?v=bgCdd0Db_fM
0927_swing,http://www.youtube.com/watch?v=ltwzYC-zMJI
0928_takeabow,http://www.youtube.com/watch?v=xxsk4VAXDVU
0929_takeovercontrolext,http://www.youtube.com/watch?v=ti-39pAqel8
0930_takeyourtime,http://www.youtube.com/watch?v=Hd1LoyoMmzk
0931_takeyouthere,http://www.youtube.com/watch?v=axq1jQTk84w
0932_tattoo,http://www.youtube.com/watch?v=EspCzgXH0o0
0933_teardropsonmyguitar,http://www.youtube.com/watch?v=xKCek6_dB0M
0934_teenagedreamkaskade,http://www.youtube.com/watch?v=TqukM2bR5HU
0936_tequieroacoustic,http://www.youtube.com/watch?v=u5aBpupTzf4
0937_thatsnotmyname,http://www.youtube.com/watch?v=v1c2OfAzDTI
0938_thebusiness,http://www.youtube.com/watch?v=LFtGY8pWIC0
0939_thecure,http://www.youtube.com/watch?v=vAu0WxaYFro
0940_thehousethatbuiltme,http://www.youtube.com/watch?v=DQYNM6SjD_o
0941_theocean,http://www.youtube.com/watch?v=G4Y9EAZi_2o
0943_thetheayer,https://www.youtube.com/watch?v=JxPdgU9uONo
0945_thewayiareradio,http://www.youtube.com/watch?v=U5rLz5AZBIA
0946_thinkingofyou,http://www.youtube.com/watch?v=wdGZBRAwW74
0947_thiskiss,http://www.youtube.com/watch?v=Vf78alvpxRM
0948_thislove,http://www.youtube.com/watch?v=XPpTgCho5ZA
0949_throwitinthebag,http://www.youtube.com/watch?v=zJOeXh6HyvU
0950_throwyourhandsup,http://www.youtube.com/watch?v=779UnczX-Kk
0951_thunder,http://www.youtube.com/watch?v=ytLzxl4-mLw
0952_tiktok,http://www.youtube.com/watch?v=iP6XpLQM2Cs
0953_tilltheworldends2,http://www.youtube.com/watch?v=qzU9OrZlKb8
0954_timeaftertimevan,http://www.youtube.com/watch?v=r39vLIpq3lM
0955_tinylittlebows,http://www.youtube.com/watch?v=7DPQWd4l1Ms
0956_tonightimgettingoveryou,http://www.youtube.com/watch?v=cBOE1aUNZVo
0958_turnmeup,http://www.youtube.com/watch?v=LIuFee4_mRc
0959_turnthisclubaround,http://www.youtube.com/watch?v=wZRnKfAHfL4
0960_umbrella,http://www.youtube.com/watch?v=FZo0EmATnm0
0961_unfaithfulfemme,http://www.youtube.com/watch?v=g9XDTT7MZzo
0962_usagainsttheworldjason,https://www.youtube.com/watch?v=G-nnWAOt6s4
0964_wakingupinvegas,http://www.youtube.com/watch?v=1-pUaogoX5o
0965_wakingupinvegascalvin,http://www.youtube.com/watch?v=yGKHqv0P64Q
0966_wakingupinvegascalvinh,http://www.youtube.com/watch?v=yGKHqv0P64Q
0967_walkingonadream,http://www.youtube.com/watch?v=OOZVxHEg0D8
0968_walltowall,http://www.youtube.com/watch?v=-MXOspWx7ic
0969_webelongtogether,http://www.youtube.com/watch?v=0habxsuXW4g
0970_whataboutnow,http://www.youtube.com/watch?v=ELjQWVxfwfY
0971_whatayawantfromme,http://www.youtube.com/watch?v=X1Fqn9du7xo
0972_whatchasay,http://www.youtube.com/watch?v=pBI3lc18k8Q
0973_whateverittakes,http://www.youtube.com/watch?v=kSJONe_ULII
0974_whateveryoulike,http://www.youtube.com/watch?v=nQJACVmankY
0975_whathappensinvegas,http://www.youtube.com/watch?v=rhzgkSqmbcI
0977_wheelsnow,http://www.youtube.com/watch?v=uRwTnzZ06is
0978_whenigrowup,http://www.youtube.com/watch?v=K0K46C82v9o
0979_whenlovetakesover,http://www.youtube.com/watch?v=zudbz4hOcbc
0980_whenyouleave,https://www.youtube.com/watch?v=n_NpuCS90jA (needs to be 3.6% sped-up)
0981_whenyouregone,http://www.youtube.com/watch?v=0G3_kG5FFfQ
0982_whoknewdos,http://www.youtube.com/watch?v=NJWIbIe0N90
0983_whyamitheone,http://www.youtube.com/watch?v=dO6WmM7w93I
0986_winner,http://www.youtube.com/watch?v=FD9Kb5RlsP0
0987_withyou,https://www.youtube.com/watch?v=nmjdaBaZe8Y
0988_withyoukovas,http://www.youtube.com/watch?v=naciFSaTIzw
0989_womanizer,http://www.youtube.com/watch?v=rMqayQ-U74s
0991_worryaboutyounow,http://www.youtube.com/watch?v=fiMk1HI9yh8
0992_wrongthinwhiteduke,https://www.youtube.com/watch?v=88vxJznm7Pc
0993_youandidanny,http://www.youtube.com/watch?v=0cancobs6ak
0994_youbelongwithme,http://www.youtube.com/watch?v=VuNIsY6JdUw
0995_youfoundme,http://www.youtube.com/watch?v=jFg_8u87zT0
0998_youregonnamissthis,http://www.youtube.com/watch?v=lBDN8yWyNYU (needs to be -0.2% sped-up)
0999_yourheartisamuscle,http://www.youtube.com/watch?v=Pbw4vCdP-zs
1000_yourloveismydrug,http://www.youtube.com/watch?v=QR_qa3Ohwls
1001_yourloveismydrugdave,http://www.youtube.com/watch?v=d-lW_ARqBkw
